ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
7018,40.3975,-74.1395,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2022-09-15
4771,-38.0215,175.3105,RIPEAtlas,,-37.8894284247,175.470273448,Cambridge,Waikato,NZ,False,2022-09-15
198736,51.3885,-1.3095,RIPEAtlas,,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,False,2022-09-15
5089,53.4095,-2.6295,RIPEAtlas,,53.4160018098,-2.91799788554,Liverpool,Merseyside,GB,False,2022-09-15
13037,53.7895,-1.3795,RIPEAtlas,,53.8300075471,-1.58001753886,Leeds,West Yorkshire,GB,False,2022-09-15
8422,50.7405,7.1005,RIPEAtlas,,50.7204557486,7.08002233748,Bonn,Nordrhein-Westfalen,DE,False,2022-09-15
3320,49.0905,11.2205,RIPEAtlas,,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,False,2022-09-15
5089,51.5115,-0.1295,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2022-09-15
52285,10.2075,-68.0085,RIPEAtlas,,10.2299815053,-67.9800214047,Valencia,Carabobo,VE,False,2022-09-15
5607,56.0575,-2.7185,RIPEAtlas,,56.4703890168,-3.00000838359,Dundee,Dundee,GB,False,2022-09-15
680,51.3395,12.3815,RIPEAtlas,,51.3354052929,12.4099812405,Leipzig,Sachsen,DE,False,2022-09-15
6848,51.1475,4.5975,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
44776,47.4485,8.5575,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
7018,40.3985,-74.1325,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2022-09-15
7018,42.0905,-87.9825,RIPEAtlas,,42.0483494253,-87.699954673,Evanston,Illinois,US,False,2022-09-15
32881,45.4215,-75.7025,RIPEAtlas,,45.4166967967,-75.7000153012,Ottawa,Ontario,CA,False,2022-09-15
13009,53.0085,-2.2125,RIPEAtlas,,53.0003682649,-2.18000675598,Stoke,Stoke-on-Trent,GB,False,2022-09-15
10745,39.0195,-77.4625,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
7514,35.6015,139.6175,RIPEAtlas,,35.5299876089,139.705001993,Kawasaki,Kanagawa,JP,False,2022-09-15
48112,44.4315,26.0275,RIPEAtlas,,44.4333718049,26.099946654,Bucharest,Bucharest,RO,False,2022-09-15
1205,48.3095,14.2885,RIPEAtlas,,48.3192328075,14.2887812893,Linz,Oberösterreich,AT,False,2022-09-15
6720,48.2105,16.3685,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2022-09-15
41690,48.7805,2.3785,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
1853,48.2105,16.3785,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2022-09-15
42685,48.2075,16.3595,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2022-09-15
1205,48.3075,14.2895,RIPEAtlas,,48.3192328075,14.2887812893,Linz,Oberösterreich,AT,False,2022-09-15
1113,47.0695,15.4395,RIPEAtlas,,47.0777581981,15.4100048408,Graz,Steiermark,AT,False,2022-09-15
33915,52.3875,4.8795,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
1853,47.0695,15.4395,RIPEAtlas,,47.0777581981,15.4100048408,Graz,Steiermark,AT,False,2022-09-15
51090,40.2105,44.5195,RIPEAtlas,,40.1811507355,44.5135513904,Yerevan,Erevan,AM,False,2022-09-15
5466,53.3475,-6.2595,RIPEAtlas,,53.333061136,-6.24890568178,Dublin,Dublin,IE,False,2022-09-15
4713,35.6975,139.7505,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2022-09-15
16010,41.7195,44.7105,RIPEAtlas,,41.7250099885,44.7907954496,Tbilisi,Tbilisi,GE,False,2022-09-15
44869,56.2305,10.1005,RIPEAtlas,,56.1572039989,10.2106839586,Århus,Midtjylland,DK,False,2022-09-15
55391,35.7105,139.7405,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2022-09-15
13178,51.6475,39.1905,RIPEAtlas,,51.7299806916,39.2699954821,Voronezh,Voronezh,RU,False,2022-09-15
9031,51.0385,3.7205,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2022-09-15
21127,54.9395,73.4405,RIPEAtlas,,54.9899884228,73.3999535715,Omsk,Omsk,RU,False,2022-09-15
41164,62.6295,7.0505,RIPEAtlas,,62.7483003938,7.18332352563,Molde,Møre og Romsdal,NO,False,2022-09-15
201838,51.4775,0.2015,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2022-09-15
39608,50.4985,30.4515,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
60955,49.4095,11.1315,RIPEAtlas,,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,False,2022-09-15
6805,50.7015,7.0515,RIPEAtlas,,50.7204557486,7.08002233748,Bonn,Nordrhein-Westfalen,DE,False,2022-09-15
44869,55.7115,12.5715,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2022-09-15
21263,48.2705,8.8815,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2022-09-15
7514,34.5505,133.3315,RIPEAtlas,,34.6720296418,133.917086547,Okayama,Okayama,JP,False,2022-09-15
3209,51.5115,7.4915,RIPEAtlas,,51.5299670604,7.45002559269,Dortmund,Nordrhein-Westfalen,DE,False,2022-09-15
25513,55.6715,37.5675,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2022-09-15
9031,51.0285,4.2885,RIPEAtlas,,50.8333170767,4.3333166083,Brussels,Brussels,BE,False,2022-09-15
43966,59.6105,30.1685,RIPEAtlas,,59.5706648958,30.1333438708,Gatchina,Leningrad,RU,False,2022-09-15
12389,55.0175,82.9295,RIPEAtlas,,55.0299601431,82.960041869,Novosibirsk,Novosibirsk,RU,False,2022-09-15
12555,59.9005,30.3995,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2022-09-15
35540,49.0405,3.9495,RIPEAtlas,,49.250390441,4.02997595075,Reims,Champagne-Ardenne,FR,False,2022-09-15
48670,59.9275,30.3605,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2022-09-15
5432,50.7705,4.5005,RIPEAtlas,,50.8333170767,4.3333166083,Brussels,Brussels,BE,False,2022-09-15
43205,42.7075,23.2905,RIPEAtlas,,42.6833494253,23.3166540107,Sofia,Grad Sofiya,BG,False,2022-09-15
35807,59.9295,30.3405,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2022-09-15
15994,45.7895,15.9205,RIPEAtlas,,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,False,2022-09-15
8758,47.4175,9.3775,RIPEAtlas,,47.4229980667,9.36199855724,Saint Gallen,Sankt Gallen,CH,False,2022-09-15
31027,55.8195,12.5675,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2022-09-15
5089,51.4095,-0.7725,RIPEAtlas,,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,False,2022-09-15
34187,46.4505,30.7375,RIPEAtlas,,46.4900162954,30.7100011787,Odessa,Odessa,UA,False,2022-09-15
3209,52.2675,10.4985,RIPEAtlas,,52.2499747916,10.500020303,Braunschweig,Niedersachsen,DE,False,2022-09-15
12990,50.0785,19.9685,RIPEAtlas,,50.0599792675,19.9600113512,Kraków,Lesser Poland,PL,False,2022-09-15
57571,55.7085,36.2085,RIPEAtlas,,55.0804480175,36.6200280342,Obninsk,Kaluga,RU,False,2022-09-15
25513,55.7415,37.4985,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2022-09-15
16019,50.0385,14.3685,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
9031,50.9095,4.6885,RIPEAtlas,,50.8333170767,4.3333166083,Brussels,Brussels,BE,False,2022-09-15
8416,53.5105,49.4185,RIPEAtlas,,53.4803906444,49.5300410551,Tolyatti,Samara,RU,False,2022-09-15
25365,45.7975,15.9395,RIPEAtlas,,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,False,2022-09-15
12963,50.4375,30.4395,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
210302,59.4305,24.6995,RIPEAtlas,,59.4338773795,24.7280407295,Tallinn,Harju,EE,False,2022-09-15
28917,55.6515,37.6295,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2022-09-15
8251,50.0975,14.3995,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
60382,51.1375,-0.4795,RIPEAtlas,,50.8303456819,-0.16997440734,Brighton,Brighton and Hove,GB,False,2022-09-15
553,49.4785,8.4705,RIPEAtlas,,49.5003751822,8.47001501327,Mannheim,Baden-Württemberg,DE,False,2022-09-15
35352,50.4175,30.4905,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
3301,59.8185,17.6905,RIPEAtlas,,59.8600529166,17.6399979235,Uppsala,Uppsala,SE,False,2022-09-15
41302,56.3485,30.5305,RIPEAtlas,,56.3199589224,30.5200386136,Velikiye Luki,Pskov,RU,False,2022-09-15
57571,55.6915,36.2205,RIPEAtlas,,55.0804480175,36.6200280342,Obninsk,Kaluga,RU,False,2022-09-15
6848,51.1795,4.8415,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
33835,49.3875,1.0815,RIPEAtlas,,49.4304052929,1.07997513694,Rouen,Haute-Normandie,FR,False,2022-09-15
8402,60.0105,29.7215,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2022-09-15
42707,51.4805,5.6215,RIPEAtlas,,51.429973164,5.50001542016,Eindhoven,Noord-Brabant,NL,False,2022-09-15
6848,50.8515,2.8015,RIPEAtlas,,50.6499690949,3.08000809593,Lille,Nord-Pas-de-Calais,FR,False,2022-09-15
7922,39.4175,-75.1825,RIPEAtlas,,39.1580865672,-75.5247030046,Dover,Delaware,US,False,2022-09-15
196847,55.9575,37.4075,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2022-09-15
4764,-35.0405,138.9075,RIPEAtlas,,-34.9349877739,138.600004841,Adelaide,South Australia,AU,False,2022-09-15
5645,45.5205,-73.5825,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
7018,42.2585,-83.5925,RIPEAtlas,,42.3003753856,-83.7199908872,Ann Arbor,Michigan,US,False,2022-09-15
60590,42.1715,26.5675,RIPEAtlas,,41.670439676,26.5699954821,Edirne,Edirne,TR,False,2022-09-15
25472,35.3385,25.1385,RIPEAtlas,,35.3250130402,25.1304967842,Iraklio,Kriti,GR,False,2022-09-15
6848,51.0895,3.9885,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2022-09-15
2914,37.3415,-121.8915,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2022-09-15
3215,47.2775,1.1085,RIPEAtlas,,47.3803753856,0.69994665386,Tours,Centre,FR,False,2022-09-15
7018,37.7105,-121.9015,RIPEAtlas,,37.7689207144,-122.221103355,Oakland,California,US,False,2022-09-15
9367,35.6015,139.6785,RIPEAtlas,,35.5299876089,139.705001993,Kawasaki,Kanagawa,JP,False,2022-09-15
33915,52.3475,4.9095,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
701,38.9675,-77.3105,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2022-09-15
31169,61.6315,7.2595,RIPEAtlas,,61.1832961245,6.84999947075,Leikanger,Sogn og Fjordane,NO,False,2022-09-15
39216,35.5675,45.4305,RIPEAtlas,,35.5612776886,45.43085974,As Sulaymaniyah,As-Sulaymaniyah,IQ,False,2022-09-15
199588,53.3385,-6.2795,RIPEAtlas,,53.333061136,-6.24890568178,Dublin,Dublin,IE,False,2022-09-15
1241,40.9475,22.4105,RIPEAtlas,,40.6961063833,22.8850007718,Thessaloniki,Kentriki Makedonia,GR,False,2022-09-15
47688,51.0505,3.7205,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2022-09-15
57084,56.3585,12.8115,RIPEAtlas,,56.6717720735,12.8555871161,Halmstad,Halland,SE,False,2022-09-15
29056,47.0605,15.4515,RIPEAtlas,,47.0777581981,15.4100048408,Graz,Steiermark,AT,False,2022-09-15
6848,51.1505,3.5715,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2022-09-15
21334,47.4575,19.0415,RIPEAtlas,,47.5000063264,19.0833206774,Budapest,Budapest,HU,False,2022-09-15
47116,47.5585,19.0315,RIPEAtlas,,47.5000063264,19.0833206774,Budapest,Budapest,HU,False,2022-09-15
5483,47.4985,18.7415,RIPEAtlas,,47.5499971771,18.4329995683,Tatabánya,Komárom-Esztergom,HU,False,2022-09-15
34743,50.5195,30.6215,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
30892,41.4775,2.1075,RIPEAtlas,,41.3832995799,2.18337031923,Barcelona,Cataluña,ES,False,2022-09-15
30892,41.3985,2.1875,RIPEAtlas,,41.3832995799,2.18337031923,Barcelona,Cataluña,ES,False,2022-09-15
8473,55.5085,13.1275,RIPEAtlas,,55.5833372183,13.0333023668,Malmö,Skåne,SE,False,2022-09-15
25596,52.3815,5.2375,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2022-09-15
36692,50.1205,8.6775,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2022-09-15
59689,48.9305,2.3475,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
12826,48.9015,2.2275,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
58308,48.7875,2.4085,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
39863,40.1785,44.5185,RIPEAtlas,,40.1811507355,44.5135513904,Yerevan,Erevan,AM,False,2022-09-15
15683,50.4415,30.6685,RIPEAtlas,,50.4943196809,30.7809012438,Brovary,Kiev,UA,False,2022-09-15
12322,47.2085,-1.5315,RIPEAtlas,,47.2103857616,-1.5900169285,Nantes,Pays de la Loire,FR,False,2022-09-15
6848,50.9985,4.8685,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
5432,51.2115,4.3885,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
1136,52.3685,5.1895,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
174,45.8015,15.9695,RIPEAtlas,,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,False,2022-09-15
35612,45.6375,8.8305,RIPEAtlas,,45.4500022574,8.61998001978,Novara,Piemonte,IT,False,2022-09-15
15943,53.5985,10.0505,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
9031,51.1285,4.3405,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
9031,51.2105,4.2305,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
4608,-27.4715,153.0105,RIPEAtlas,,-27.4550309054,153.035092732,Brisbane,Queensland,AU,False,2022-09-15
60409,42.5715,12.6515,RIPEAtlas,,43.1103776236,12.3899824612,Perugia,Umbria,IT,False,2022-09-15
1101,52.3575,4.9515,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
24390,-21.1825,-175.2185,RIPEAtlas,,-21.1385123567,-175.220564478,Nukualofa,,TO,False,2022-09-15
1103,52.0915,5.1815,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2022-09-15
6848,51.1685,4.1275,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
9031,51.0685,4.0475,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2022-09-15
7922,47.7595,-122.3025,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2022-09-15
8881,49.0005,8.4675,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2022-09-15
198068,59.3615,27.4075,RIPEAtlas,,59.3999776399,27.2833369534,Kohtla-Järve,Ida-Viru,EE,False,2022-09-15
5432,50.4275,3.7375,RIPEAtlas,,50.445999109,3.93900356095,Mons,Hainaut,BE,False,2022-09-15
206238,51.8385,5.8475,RIPEAtlas,,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,False,2022-09-15
35833,52.4505,13.4175,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
35540,48.8175,2.3785,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
3215,45.1785,5.7585,RIPEAtlas,,45.1803804719,5.72000199242,Grenoble,Rhône-Alpes,FR,False,2022-09-15
34362,45.7985,15.9285,RIPEAtlas,,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,False,2022-09-15
35426,48.8395,2.3585,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
12322,46.2385,5.9785,RIPEAtlas,,46.2100075471,6.14002803409,Geneva,Genève,CH,False,2022-09-15
1886,45.8005,15.9685,RIPEAtlas,,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,False,2022-09-15
33915,52.3875,4.8895,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
212865,47.4385,8.3595,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
22342,41.4105,-75.6605,RIPEAtlas,,41.4092928254,-75.6626790789,Scranton,Pennsylvania,US,False,2022-09-15
1759,60.2115,24.8895,RIPEAtlas,,60.175563374,24.9341263415,Helsinki,Southern Finland,FI,False,2022-09-15
6057,-34.8825,-56.1795,RIPEAtlas,,-34.8580415662,-56.1710522884,Montevideo,Montevideo,UY,False,2022-09-15
16086,62.9175,27.6305,RIPEAtlas,,62.894286315,27.6949397367,Kuopio,Eastern Finland,FI,False,2022-09-15
701,40.5495,-80.1895,RIPEAtlas,,40.4299985952,-79.999985394,Pittsburgh,Pennsylvania,US,False,2022-09-15
16019,50.0805,14.4405,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
3215,48.0015,-4.0995,RIPEAtlas,,48.3904429312,-4.49500756979,Brest,Bretagne,FR,False,2022-09-15
3320,52.1295,11.6115,RIPEAtlas,,52.1304213655,11.6200036201,Magdeburg,Sachsen-Anhalt,DE,False,2022-09-15
12322,43.8275,1.3015,RIPEAtlas,,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,False,2022-09-15
812,43.8785,-79.4385,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
39608,50.4295,30.4915,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
11426,35.9195,-78.7085,RIPEAtlas,,35.8187813507,-78.6446934425,Raleigh,North Carolina,US,False,2022-09-15
15038,42.3575,-71.0825,RIPEAtlas,,42.3299601431,-71.0700136736,Boston,Massachusetts,US,False,2022-09-15
786,51.6085,-3.9825,RIPEAtlas,,51.6299867951,-3.95000207663,Swansea,Swansea,GB,False,2022-09-15
199181,40.5885,14.9775,RIPEAtlas,,40.6803967479,14.7699405504,Salerno,Campania,IT,False,2022-09-15
5089,50.7605,-1.9825,RIPEAtlas,,50.7299900503,-1.90004968404,Bournemouth,Bournemouth,GB,False,2022-09-15
16086,60.2615,24.8475,RIPEAtlas,,60.175563374,24.9341263415,Helsinki,Southern Finland,FI,False,2022-09-15
3255,50.3475,30.4775,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
8468,53.1685,-1.1225,RIPEAtlas,,52.9703442577,-1.17001672505,Nottingham,Nottingham,GB,False,2022-09-15
3209,53.5695,9.9475,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
6400,18.5205,-69.8525,RIPEAtlas,,18.4700728546,-69.9000850847,Santo Domingo,Distrito Nacional,DO,False,2022-09-15
8412,48.3995,16.4885,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2022-09-15
12322,49.7615,4.7185,RIPEAtlas,,50.4203965445,4.45000199242,Charleroi,Charleroi,BE,False,2022-09-15
5432,51.1985,4.3985,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
6848,51.0795,3.6885,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2022-09-15
1136,52.3995,5.3095,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2022-09-15
3209,53.3485,10.2205,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
7992,45.8295,-77.1095,RIPEAtlas,,45.8502620637,-77.1166471778,Pembroke,Québec,CA,False,2022-09-15
13037,50.9515,-1.3995,RIPEAtlas,,50.9000313508,-1.39997684875,Southampton,Southampton,GB,False,2022-09-15
3215,45.5585,-0.9495,RIPEAtlas,,46.1666510204,-1.14999210754,La Rochelle,Poitou-Charentes,FR,False,2022-09-15
15836,47.0295,28.8405,RIPEAtlas,,47.0050236197,28.8577111397,Chișinău,Chisinau,MD,False,2022-09-15
812,42.9905,-81.2395,RIPEAtlas,,42.9699985952,-81.2499866147,London,Ontario,CA,False,2022-09-15
57329,41.9005,12.5005,RIPEAtlas,,41.8959556265,12.4832584215,Rome,Lazio,IT,False,2022-09-15
44084,44.3775,7.5415,RIPEAtlas,,43.7396456879,7.40691317347,Monaco,,MC,False,2022-09-15
9031,51.1575,4.6675,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
34087,64.1785,11.8275,RIPEAtlas,,64.0170601595,11.5000109443,Steinkjer,Nord-Trøndelag,NO,False,2022-09-15
33915,50.8405,5.6875,RIPEAtlas,,50.8529970672,5.67700247661,Maastricht,Limburg,NL,False,2022-09-15
7922,37.8815,-122.1825,RIPEAtlas,,37.8739013866,-122.271151979,Berkeley,California,US,False,2022-09-15
6848,51.0915,4.9085,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
60351,49.2785,7.1095,RIPEAtlas,,49.250390441,6.97000321313,Saarbrücken,Saarland,DE,False,2022-09-15
35731,48.6675,33.1115,RIPEAtlas,,49.0835272411,33.4296284574,Kremenchuk,Poltava,UA,False,2022-09-15
28907,50.4385,30.5015,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
6799,39.1395,23.4515,RIPEAtlas,,39.3699599396,22.9500097236,Volos,Thessalia,GR,False,2022-09-15
56639,48.2395,34.8915,RIPEAtlas,,48.4799723501,35.0000235583,Dnipro,Dnipropetrovs''k,UA,False,2022-09-15
1221,-33.6685,150.9415,RIPEAtlas,,-33.5995137342,150.739987345,Richmond,New South Wales,AU,False,2022-09-15
3308,55.6575,12.3815,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2022-09-15
35100,56.8795,14.8115,RIPEAtlas,,56.8836971223,14.8167077216,Växjö,Kronoberg,SE,False,2022-09-15
5479,54.6805,25.2915,RIPEAtlas,,54.6833663118,25.3166352933,Vilnius,Vilniaus,LT,False,2022-09-15
8772,50.4415,30.5115,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
21466,46.6795,7.8375,RIPEAtlas,,46.9166827587,7.46697546248,Bern,Bern,CH,False,2022-09-15
3327,59.4395,24.7075,RIPEAtlas,,59.4338773795,24.7280407295,Tallinn,Harju,EE,False,2022-09-15
3320,50.2405,11.7175,RIPEAtlas,,50.3170436799,11.9166780178,Hof,Bayern,DE,False,2022-09-15
12874,43.7185,10.4175,RIPEAtlas,,43.7204695832,10.4000264065,Pisa,Toscana,IT,False,2022-09-15
20912,41.4785,12.8775,RIPEAtlas,,41.8959556265,12.4832584215,Rome,Lazio,IT,False,2022-09-15
62418,44.1195,27.2575,RIPEAtlas,,44.2062797232,27.3259183337,Călărași,Calarasi,RO,False,2022-09-15
3352,36.6995,-4.4525,RIPEAtlas,,36.7204059032,-4.41999922832,Málaga,Andalucía,ES,False,2022-09-15
12322,49.8405,2.3075,RIPEAtlas,,49.9003766063,2.30000402691,Amiens,Picardie,FR,False,2022-09-15
2611,50.6715,4.5675,RIPEAtlas,,50.4203965445,4.45000199242,Charleroi,Charleroi,BE,False,2022-09-15
34554,47.2875,8.8385,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2022-09-15
29278,47.5885,18.4085,RIPEAtlas,,47.5499971771,18.4329995683,Tatabánya,Komárom-Esztergom,HU,False,2022-09-15
1930,38.7595,-9.1215,RIPEAtlas,,38.7227228779,-9.14486630549,Lisbon,Lisboa,PT,False,2022-09-15
42760,47.4475,9.3985,RIPEAtlas,,47.4229980667,9.36199855724,Saint Gallen,Sankt Gallen,CH,False,2022-09-15
39935,35.1605,33.3595,RIPEAtlas,,35.1666764517,33.3666348864,Nicosia,,CY,False,2022-09-15
8728,59.4275,24.7195,RIPEAtlas,,59.4338773795,24.7280407295,Tallinn,Harju,EE,False,2022-09-15
174,51.5085,-0.0005,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2022-09-15
43950,51.4985,-0.0205,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2022-09-15
2116,63.4295,10.3695,RIPEAtlas,,63.4166575309,10.4166662177,Trondheim,Sør-Trøndelag,NO,False,2022-09-15
2259,48.5315,7.7195,RIPEAtlas,,48.5799662466,7.75000728215,Strasbourg,Alsace,FR,False,2022-09-15
13037,50.7475,-3.2795,RIPEAtlas,,50.7004052929,-3.52995019674,Exeter,Devon,GB,False,2022-09-15
203953,56.1285,8.9805,RIPEAtlas,,56.4333370149,9.39998408879,Viborg,Midtjylland,DK,False,2022-09-15
1955,47.5195,19.0605,RIPEAtlas,,47.5000063264,19.0833206774,Budapest,Budapest,HU,False,2022-09-15
9044,47.2005,7.5305,RIPEAtlas,,47.2120020986,7.53699660776,Solothurn,Solothurn,CH,False,2022-09-15
42009,53.8215,-2.6995,RIPEAtlas,,53.8303951203,-3.05000533183,Blackpool,Lancashire,GB,False,2022-09-15
51515,56.0875,60.7305,RIPEAtlas,,55.6999967642,60.5595487049,Kyshtym,Chelyabinsk,RU,False,2022-09-15
25538,48.3785,10.0105,RIPEAtlas,,48.4003906444,9.99999914413,Ulm,Baden-Württemberg,DE,False,2022-09-15
